OBJECTID,longitude,latitude
76,131.07499999985257,30.67500023632154
77,131.07499999984856,30.625000238420927
78,131.07499999985595,30.57500024051264
79,130.97500000005041,30.525000242588995
80,131.02499999994902,30.525000242591183
81,130.87500000025483,30.475000244651575
82,130.97500000005033,30.47500024465024
83,130.97500000004945,30.425000246263767
84,130.67499999975058,30.375000247855837
85,130.97500000004555,30.37500024785439
86,130.67499999975175,30.325000249895076
87,130.62499999984735,30.275000251907475
88,130.67499999975126,30.27500025190762
89,48.97500000024527,30.17500025591003
90,129.82499999965052,30.075000259866986
91,129.87499999999272,30.075000259867174
92,130.025000000152,30.075000259866126
93,130.07500000004976,30.075000259866595
94,129.8749999999965,30.025000261837704
95,129.92500000035363,30.0250002618271
96,129.9750000002469,30.025000261827756
97,130.02500000015448,30.02500026183056
98,130.0750000000479,30.025000261829618
99,129.87499999999417,29.975000263333833
100,129.92500000035832,29.975000263342725
101,32.47499999994946,29.92500026482802
102,32.57499999974691,29.92500026482726
103,32.474999999949716,29.87500026675628
104,32.52499999984841,29.87500026675618
105,32.624999999651024,29.87500026675639
106,129.87499999999372,29.87500026675534
107,32.47499999995176,29.82500026865727
108,32.52499999984398,29.82500026865916
109,32.624999999649674,29.825000268660713
110,129.8249999996498,29.8250002686604
111,129.87499999999275,29.825000268667104
112,129.9250000003513,29.825000268659966
113,32.425000000054204,29.775000270579614
114,32.62499999964818,29.77500027057686
115,32.375000000146464,29.725000272465635
116,32.4250000000492,29.72500027246893
117,32.67500000000471,29.72500027246956
118,129.52500000024838,29.72500027246956
119,32.37500000014714,29.67500027435965
120,32.67500000000676,29.67500027435083
121,129.52500000024995,29.675000274356254
122,129.67499999995226,29.67500027435944
123,129.72499999984734,29.67500027435745
124,32.375000000149015,29.62500027621501
125,32.574999999751284,29.625000276215363
126,32.62499999964739,29.625000276217225
127,32.67500000000586,29.625000276224224
128,129.67499999995428,29.62500027621484
129,129.7249999998468,29.625000276215733
130,32.37500000014787,29.57500027808621
131,32.675000000003045,29.575000278076885
132,32.72500000035018,29.57500027808405
133,32.37500000014721,29.52500027948391
134,32.72500000035105,29.52500027948055
135,34.97500000034802,29.525000279482
136,32.42500000004821,29.475000280870514
137,32.474999999950214,29.47500028087114
138,34.87499999965113,29.475000280871278
139,34.92499999999871,29.47500028086844
140,34.975000000344444,29.475000280871622
141,48.224999999945226,29.475000280868045
142,48.274999999847196,29.47500028086785
143,48.32499999975169,29.475000280871786
144,48.37499999964878,29.47500028087217
145,129.57500000014582,29.47500028087194
146,129.62500000005332,29.475000280873548
147,32.47499999995163,29.425000282692327
148,32.52499999984661,29.425000282694363
149,32.77500000024981,29.425000282696384
150,34.874999999651116,29.42500028269531
151,34.975000000339904,29.425000282694885
152,48.2749999998449,29.425000282698324
153,48.324999999752805,29.425000282695283
154,48.37499999965062,29.425000282692665
155,48.42500000000256,29.42500028269513
156,129.57500000015074,29.425000282692466
157,129.62500000005005,29.42500028268961
158,32.52499999984454,29.375000284513884
159,32.5749999997512,29.37500028451286
160,32.82500000015141,29.375000284514503
161,34.77499999984622,29.375000284509195
162,34.82499999975112,29.37500028451144
163,34.97500000034285,29.375000284512076
164,47.874999999751346,29.37500028451384
165,47.92499999964706,29.3750002845148
166,48.37499999964618,29.37500028451588
167,48.42500000000127,29.375000284517693
168,48.47500000034978,29.37500028451642
169,32.574999999750936,29.325000286306217
170,32.624999999647265,29.32500028630849
171,32.82500000015024,29.325000286307038
172,34.774999999845676,29.325000286308953
173,34.924999999998384,29.32500028631634
174,47.87499999975065,29.325000286307006
175,47.924999999647625,29.325000286306143
176,50.32500000024971,29.325000286308075
177,50.37500000015114,29.32500028631055
178,32.57499999975214,29.27500028811403
179,32.624999999645524,29.27500028811217
180,32.825000000150304,29.27500028811213
181,32.87500000004645,29.275000288111677
182,34.77499999984586,29.275000288113834
183,34.92499999999621,29.275000288112594
184,50.27500000035134,29.275000288110157
185,50.32500000024614,29.275000288110895
186,32.624999999644196,29.22500028988686
187,32.87500000004536,29.225000289887962
188,34.87499999964428,29.22500028988802
189,34.92499999999953,29.225000289885596
190,50.27500000035407,29.225000289891447
191,50.325000000248686,29.22500028988669
192,129.3249999997562,29.225000289886513
193,32.624999999644324,29.175000291653134
194,32.67500000000217,29.175000291653205
195,32.974999999845814,29.175000291654452
196,34.72499999995116,29.17500029165405
197,34.874999999647265,29.175000291652875
198,34.92499999999995,29.17500029165265
199,48.37499999964728,29.175000291655564
200,129.17500000005586,29.175000291657582
201,129.224999999945,29.175000291654253
202,32.675000000001305,29.125000293417067
203,32.97499999984433,29.12500029341845
204,33.024999999754506,29.12500029341663
205,34.675000000053025,29.125000293416093
206,34.87499999964909,29.125000293418797
207,129.17500000005518,29.125000293412633
208,129.2249999999462,29.12500029341557
209,32.675000000003806,29.075000294717782
210,33.074999999650935,29.075000294720653
211,34.675000000053316,29.07500029471938
212,34.87499999965085,29.075000294719228
213,48.52500000025304,29.07500029471985
214,32.82500000015038,29.02500029599444
215,33.074999999649876,29.025000295994193
216,34.675000000052925,29.025000295996396
217,34.82499999975271,29.025000295994335
218,34.87499999964821,29.0250002959945
219,48.57500000015017,29.025000295992744
220,32.675000000003834,28.975000297731377
221,34.675000000049714,28.975000297734802
222,34.82499999975379,28.97500029773926
223,48.27499999984657,28.975000297741065
224,48.77499999974599,28.975000297736994
225,50.825000000154915,28.975000297739673
226,32.6750000000054,28.925000299445
227,33.17500000035061,28.92500029943864
228,34.824999999749245,28.925000299436515
229,48.2749999998475,28.925000299436476
230,50.82500000015399,28.925000299435712
231,32.675000000002235,28.875000301141295
232,32.725000000348714,28.87500030114177
233,33.175000000349854,28.875000301142695
234,34.675000000051064,28.875000301138364
235,34.72499999995249,28.875000301142276
236,34.824999999750894,28.875000301141423
237,50.82500000015198,28.875000301140926
238,32.725000000348665,28.825000302844455
239,32.77500000025091,28.825000302845645
240,33.17500000034877,28.825000302845375
241,34.62500000014602,28.82500030284707
242,34.82499999975576,28.82500030284507
243,48.32499999975019,28.825000302845027
244,48.774999999748566,28.825000302844014
245,50.87500000004923,28.825000302847254
246,32.77500000025074,28.775000304524724
247,32.82500000015046,28.77500030452675
248,33.17500000034689,28.77500030452585
249,33.225000000253544,28.775000304526277
250,34.625000000146564,28.775000304526774
251,34.82499999975352,28.775000304524024
252,48.37499999964921,28.7750003045268
253,32.82500000014972,28.725000306189017
254,33.22500000025148,28.72500030618791
255,34.625000000148056,28.725000306186782
256,34.77499999984569,28.72500030619037
257,34.824999999752826,28.725000306191134
258,48.625000000051394,28.72500030618447
259,32.82500000015115,28.675000307851032
260,33.17500000034838,28.67500030785208
261,33.225000000247235,28.675000307850325
262,34.575000000248856,28.67500030785298
263,34.62500000014779,28.67500030785339
264,34.77499999984325,28.675000307851832
265,48.62500000004998,28.67500030785222
266,48.67499999994512,28.675000307853104
267,32.87500000005218,28.62500030904971
268,33.175000000353485,28.625000309050893
269,33.225000000246524,28.625000309049273
270,34.575000000247876,28.625000309047948
271,34.77499999984743,28.625000309048463
272,48.42499999999641,28.62500030904078
273,48.625000000051294,28.625000309051575
274,32.87500000005318,28.57500031024316
275,32.92499999994562,28.575000310243016
276,33.17500000034967,28.57500031024212
277,33.22500000024903,28.575000310244757
278,34.575000000251336,28.575000310246065
279,34.774999999846735,28.575000310244327
280,32.92499999994669,28.525000311867842
281,32.97499999984584,28.525000311867753
282,33.225000000249935,28.525000311866815
283,34.525000000351795,28.52500031186228
284,34.77499999984523,28.525000311867064
285,34.8249999997539,28.52500031186696
286,129.5750000001528,28.52500031186453
287,129.62500000004934,28.525000311864428
288,129.67499999994814,28.52500031186474
289,129.72499999984896,28.525000311863355
290,-178.37500000000304,28.475000313487886
291,-178.32499999964955,28.475000313472126
292,-178.27499999975305,28.475000313474997
293,32.974999999846716,28.475000313472723
294,33.024999999752616,28.475000313472787
295,33.325000000051865,28.475000313472545
296,34.474999999997586,28.47500031349047
297,34.52500000035547,28.475000313475217
298,34.77499999985072,28.47500031347268
299,129.47500000035632,28.47500031347224
300,129.5250000002422,28.47500031347588
301,129.5750000001566,28.475000313477253
302,129.7249999998525,28.475000313475757
303,-178.3750000000028,28.425000315081054
304,-178.32499999965128,28.425000315090724
305,-178.2749999997559,28.425000315091406
306,33.024999999750996,28.42500031509091
307,33.07499999965136,28.425000315088372
308,33.325000000051126,28.425000315092433
309,34.47499999999885,28.42500031507998
310,34.724999999951926,28.425000315088433
311,48.52500000025457,28.425000315089616
312,129.3749999996447,28.425000315093378
313,129.4250000000004,28.425000315085548
314,129.47500000035637,28.425000315091015
315,129.7249999998553,28.425000315086628
316,129.9750000002483,28.42500031508902
317,130.02500000015124,28.425000315088727
318,130.0750000000484,28.42500031509124
319,-178.3750000000049,28.37500031668324
320,-178.32499999965083,28.375000316682158
321,-178.27499999975308,28.37500031667895
322,-176.62500000035365,28.375000316680588
323,33.07499999965088,28.37500031668054
324,33.12500000000357,28.37500031668334
325,33.42499999984094,28.375000316680953
326,34.724999999956616,28.375000316680623
327,129.22499999994773,28.375000316679188
328,129.27499999985164,28.37500031667879
329,129.32499999975175,28.375000316679362
330,129.37499999964595,28.375000316678868
331,129.62500000005602,28.375000316680513
332,129.6749999999448,28.375000316681273
333,129.9250000003512,28.37500031668075
334,129.97500000024726,28.37500031668299
335,130.02500000015388,28.375000316682044
336,130.07500000004765,28.37500031667807
337,33.12500000000074,28.32500031827111
338,33.325000000054445,28.325000318269755
339,33.424999999838974,28.325000318270526
340,33.47499999975479,28.325000318271197
341,34.42499999965168,28.32500031826778
342,34.67500000005076,28.3250003182722
343,34.72499999995444,28.325000318273307
344,129.1750000000549,28.32500031826911
345,129.2249999999469,28.325000318272412
346,129.27499999985224,28.325000318272988
347,129.5750000001496,28.32500031827409
348,129.6250000000551,28.3250003182756
349,129.6749999999477,28.32500031827329
350,129.87499999999406,28.32500031826951
351,129.92500000035295,28.32500031827082
352,129.97500000024664,28.325000318267705
353,130.02500000015445,28.32500031826871
354,130.075000000049,28.32500031827123
355,-177.4249999996524,28.275000319832635
356,-177.37499999974384,28.27500031983548
357,-177.32499999985393,28.275000319835552
358,33.12499999999955,28.275000319830703
359,33.17500000034664,28.27500031983137
360,33.32500000005145,28.275000319831218
361,33.37499999995276,28.275000319833453
362,33.42499999984155,28.275000319832674
363,33.57500000000216,28.275000319832795
364,34.42499999965073,28.275000319834707
365,34.67500000005088,28.27500031983053
366,129.1250000001451,28.275000319831705
367,129.17500000005458,28.275000319829594
368,129.5250000002472,28.275000319832678
369,129.5750000001525,28.275000319829868
370,129.87499999999233,28.27500031983466
371,129.9250000003548,28.275000319833293
372,129.97500000024732,28.27500031983443
373,130.025000000152,28.275000319834774
374,-177.42499999965312,28.225000321404917
375,-177.37499999974324,28.225000321402142
376,-177.32499999985006,28.225000321398603
377,-177.27499999994856,28.225000321399268
378,33.17500000034537,28.225000321401136
379,33.22500000025312,28.225000321401243
380,33.27500000015111,28.22500032140424
381,33.37499999995098,28.225000321402625
382,33.42499999984566,28.22500032140159
383,33.47499999975039,28.2250003214026
384,33.57499999999754,28.22500032140148
385,34.424999999650005,28.225000321403723
386,34.62500000014793,28.22500032140554
387,34.67500000004941,28.225000321404096
388,129.12500000014472,28.225000321405183
389,129.1750000000548,28.225000321407432
390,129.52500000024284,28.225000321400927
391,129.9750000002447,28.22500032140035
392,130.07500000005246,28.22500032140469
393,-177.4249999996524,28.175000322507596
394,-177.37499999974264,28.175000322509334
395,-177.32499999984904,28.175000322511604
396,33.225000000250446,28.175000322510186
397,33.2750000001514,28.175000322509046
398,33.4249999998473,28.175000322510275
399,33.47499999974738,28.175000322510336
400,33.52499999965154,28.175000322510368
401,33.574999999999925,28.175000322509128
402,33.62500000035334,28.17500032250672
403,34.42499999964719,28.17500032250674
404,34.47499999999712,28.175000322509337
405,34.57500000024991,28.17500032250943
406,34.62500000015206,28.175000322509014
407,34.675000000049664,28.17500032250706
408,129.1250000001454,28.17500032250736
409,129.1750000000538,28.17500032250534
410,129.42499999999725,28.175000322509877
411,129.47500000035564,28.175000322511114
412,129.52500000024136,28.175000322508303
413,33.2750000001543,28.125000323588125
414,33.32500000005017,28.1250003235884
415,33.62500000035495,28.12500032358783
416,33.67500000024425,28.12500032358763
417,34.47499999999516,28.125000323580483
418,34.52500000035485,28.125000323588523
419,34.575000000248366,28.125000323587358
420,34.62500000015198,28.125000323589035
421,129.17500000005464,28.12500032359262
422,129.42500000000047,28.125000323581915
423,129.475000000352,28.125000323588342
424,33.3250000000513,28.07500032512044
425,33.37499999994771,28.075000325121582
426,33.5750000000032,28.075000325128237
427,33.6250000003552,28.075000325124215
428,33.67500000024366,28.075000325124687
429,33.72500000015184,28.075000325124055
430,34.47499999999656,28.07500032513011
431,34.52500000035534,28.075000325120637
432,34.57500000025014,28.075000325120037
433,34.62500000014937,28.075000325118992
434,34.67500000004594,28.07500032512061
435,34.72499999995577,28.075000325120424
436,34.77499999984762,28.075000325123433
437,34.82499999975611,28.07500032512427
438,34.87499999964493,28.07500032512083
439,34.92499999999984,28.0750003251273
440,34.975000000347165,28.07500032512019
441,35.025000000255126,28.075000325121962
442,35.07500000014599,28.07500032512364
443,35.12500000005535,28.075000325121863
444,48.77499999974626,28.07500032512269
445,48.87500000000231,28.075000325124087
446,48.92500000034653,28.075000325120758
447,129.12500000014168,28.07500032512068
448,129.17500000005472,28.075000325120424
449,129.22499999994446,28.075000325120563
450,129.27499999985463,28.075000325121778
451,129.32499999975093,28.0750003251234
452,129.37499999964555,28.075000325122524
453,129.42500000000211,28.075000325132383
454,-177.4249999996536,28.025000326634736
455,-177.2749999999495,28.025000326634753
456,33.37499999994968,28.02500032663544
457,33.424999999843386,28.025000326632085
458,33.474999999752136,28.025000326635322
459,33.72500000015026,28.025000326631858
460,34.474999999998076,28.025000326632536
461,34.52500000035141,28.02500032663667
462,34.57500000025387,28.025000326637432
463,34.625000000148894,28.025000326635922
464,34.67500000004699,28.02500032663386
465,34.77499999984358,28.025000326631936
466,34.824999999755775,28.025000326634526
467,34.97500000034799,28.025000326637485
468,35.02500000025621,28.025000326634224
469,35.12500000005763,28.025000326637205
470,35.17499999995264,28.02500032663486
471,35.224999999840904,28.025000326632917
472,48.77499999974861,28.025000326635368
473,48.824999999655574,28.025000326635446
474,129.12500000014577,28.025000326633972
475,129.17500000005217,28.025000326633055
476,129.2249999999461,28.025000326633645
477,129.27499999985164,28.02500032663348
478,129.32499999975215,28.025000326633208
479,-175.82500000014898,27.975000328155804
480,-175.7750000002563,27.975000328158604
481,-175.72500000034512,27.97500032815734
482,33.424999999844196,27.975000328157893
483,33.47499999975212,27.975000328154035
484,33.524999999646695,27.975000328153996
485,33.7250000001502,27.97500032815662
486,33.77500000005236,27.975000328157122
487,33.82499999994794,27.975000328157346
488,34.42499999964937,27.975000328157574
489,34.47499999999604,27.97500032815699
490,34.525000000352264,27.975000328153847
491,34.57500000024991,27.9750003281555
492,34.62500000015054,27.975000328158806
493,34.67500000005033,27.97500032815698
494,34.724999999954846,27.97500032815717
495,34.77499999984608,27.975000328157222
496,34.82499999975116,27.975000328156273
497,34.87499999965005,27.975000328158643
498,34.92499999999551,27.975000328157957
499,35.02500000025666,27.97500032815567
500,35.174999999951666,27.975000328156575
501,35.224999999842225,27.97500032815824
502,50.17499999964988,27.9750003281603
503,121.22499999975138,27.975000328155428
504,129.1250000001446,27.975000328156547
505,129.17500000005253,27.975000328158075
506,129.22499999994653,27.975000328156842
507,129.27499999985199,27.975000328156412
508,129.32499999975113,27.97500032815721
509,-176.17500000034687,27.925000329650928
510,-175.92499999994243,27.925000329649606
511,-175.87500000005576,27.92500032965505
512,-175.82500000014917,27.925000329655447
513,-175.77500000025336,27.925000329650494
514,-175.72500000034836,27.925000329651997
515,-93.62499999985755,27.92500032965346
516,-93.57499999994701,27.925000329655276
517,33.52499999964591,27.925000329652622
518,33.57500000000199,27.925000329653646
519,33.82499999995091,27.925000329653656
520,33.87499999984657,27.92500032965396
521,34.37499999974844,27.925000329652008
522,34.47499999999518,27.925000329655347
523,34.52500000035534,27.92500032965683
524,34.57500000024881,27.925000329653642
525,34.6250000001504,27.92500032965131
526,34.67500000004909,27.925000329654214
527,34.72499999995638,27.925000329653802
528,34.77499999984474,27.92500032965361
529,34.92500000000023,27.925000329651564
530,35.075000000145714,27.92500032965544
531,35.274999999751245,27.925000329653727
532,49.67499999976158,27.925000329652413
533,121.22499999975138,27.92500032965023
534,-175.97499999984726,27.87500033113538
535,-175.924999999946,27.87500033113922
536,-175.87500000005792,27.875000331138235
537,-175.8250000001473,27.87500033113807
538,-175.77500000025185,27.875000331140374
539,-175.72500000034663,27.87500033113632
540,-93.82500000035105,27.875000331140026
541,33.52499999964915,27.87500033113797
542,33.57499999999635,27.875000331138764
543,33.82499999995168,27.87500033113745
544,33.874999999846104,27.875000331136935
545,33.92499999974914,27.875000331136906
546,33.974999999655275,27.875000331138686
547,34.32499999985509,27.875000331138132
548,34.37499999974671,27.875000331141912
549,34.72499999995667,27.875000331137397
550,35.075000000145806,27.875000331137635
551,35.274999999753355,27.875000331137954
552,35.32499999964923,27.87500033113523
553,121.174999999849,27.875000331141926
554,121.22499999974997,27.875000331142118
555,128.2250000001506,27.87500033113929
556,128.87499999975003,27.87500033113954
557,128.92499999965347,27.875000331138533
558,128.97499999999454,27.875000331138914
559,-176.0249999997478,27.82500033261047
560,-175.97499999985175,27.82500033261043
561,-175.9249999999461,27.825000332610152
562,-175.87500000005429,27.825000332608358
563,-175.8250000001519,27.825000332609296
564,-175.77500000025117,27.825000332610053
565,-175.72500000034228,27.825000332610177
566,-48.975000000054266,27.825000332608575
567,33.57499999999835,27.825000332610742
568,33.62500000035948,27.825000332609232
569,33.67500000024661,27.825000332609942
570,33.8249999999508,27.825000332608735
571,33.874999999847276,27.825000332609036
572,33.92499999974986,27.82500033260759
573,33.9749999996523,27.825000332607576
574,34.024999999997725,27.82500033261036
575,34.27499999994738,27.825000332609587
576,34.32499999985341,27.82500033260959
577,35.07500000014702,27.825000332605963
578,35.125000000052474,27.825000332607253
579,35.174999999951446,27.82500033260912
580,35.22499999984473,27.825000332606287
581,35.27499999975005,27.8250003326082
582,35.324999999653905,27.82500033260985
583,51.67500000025346,27.82500033260854
584,51.87499999984618,27.825000332608553
585,121.1749999998453,27.825000332606205
586,121.22499999975061,27.8250003326084
587,121.27499999965181,27.825000332607285
588,128.87499999975125,27.825000332608127
589,128.97499999999548,27.82500033260847
590,129.02500000034993,27.82500033260585
591,-176.0249999997489,27.775000334076783
592,-175.97499999985098,27.775000334077085
593,-175.9249999999434,27.775000334074626
594,-175.8750000000568,27.77500033407626
595,-175.82500000014943,27.77500033407536
596,-175.775000000253,27.77500033407409
597,-110.9250000003474,27.775000334074733
598,33.474999999749265,27.775000334074285
599,33.524999999647136,27.775000334075525
600,33.575000000003,27.77500033407329
601,33.62500000035665,27.775000334073418
602,33.67500000024555,27.775000334075767
603,33.72500000014746,27.775000334075678
604,33.874999999847574,27.7750003340759
605,33.92499999975101,27.77500033407623
606,33.974999999652034,27.775000334075546
607,34.02499999999353,27.775000334076193
608,34.07500000035793,27.775000334077316
609,34.12500000024323,27.775000334075653
610,34.17500000015215,27.775000334074335
611,34.225000000051324,27.77500033407525
612,34.274999999948875,27.775000334074683
613,35.125000000051365,27.775000334077532
614,35.17499999995224,27.77500033407591
615,35.22499999984639,27.775000334076836
616,35.2749999997488,27.775000334074612
617,35.374999999997996,27.775000334075582
618,35.42500000034505,27.77500033407482
619,50.1749999996452,27.775000334077458
620,128.87499999975086,27.775000334075195
621,129.0250000003505,27.77500033407385
622,129.07500000025018,27.775000334077383
623,33.52499999964566,27.72500033509082
624,33.57500000000588,27.7250003350919
625,33.625000000356025,27.72500033509004
626,33.67500000024382,27.725000335089533
627,33.72500000014734,27.725000335091064
628,33.775000000056316,27.725000335092815
629,34.07500000036019,27.72500033508801
630,34.12500000024271,27.72500033508832
631,34.175000000153496,27.725000335089
632,34.225000000045974,27.725000335091217
633,34.274999999952456,27.72500033509319
634,35.274999999747706,27.725000335090222
635,35.42500000034446,27.72500033508848
636,49.82500000034545,27.72500033508959
637,52.125000000252214,27.72500033509077
638,121.12499999995086,27.725000335092357
639,128.87499999975316,27.72500033509182
640,129.02500000034524,27.725000335090186
641,33.52499999964523,27.67500033607482
642,33.57500000000398,27.67500033607551
643,33.625000000356295,27.675000336078693
644,33.675000000245255,27.67500033607786
645,33.72500000014583,27.675000336076387
646,33.7750000000549,27.675000336076927
647,33.82499999994986,27.675000336076526
648,35.22499999984671,27.675000336077662
649,35.274999999746704,27.675000336079425
650,35.324999999655006,27.67500033607768
651,35.37500000000042,27.67500033607653
652,35.42500000034377,27.675000336076945
653,35.475000000253814,27.67500033607602
654,49.025000000161185,27.675000336078156
655,49.07500000004522,27.675000336077225
656,49.82500000034324,27.67500033607576
657,52.17500000015733,27.675000336079584
658,52.225000000043345,27.675000336079503
659,52.27499999995098,27.675000336080302
660,52.32499999984894,27.67500033607667
661,120.92500000035102,27.675000336076305
662,120.97500000024999,27.675000336075023
663,121.02500000014498,27.675000336075385
664,121.07500000005051,27.675000336074685
665,121.17499999984656,27.675000336077822
666,121.22499999974842,27.6750003360771
667,128.62500000024886,27.67500033607914
668,128.87499999975267,27.675000336076234
669,128.9249999996473,27.675000336077023
670,128.97500000000386,27.6750003360802
671,129.02500000034638,27.67500033608115
672,33.52499999964579,27.625000337510638
673,33.57500000000122,27.625000337511608
674,33.62500000035504,27.625000337511644
675,33.67500000024682,27.625000337512226
676,33.7250000001484,27.62500033751048
677,33.77500000005578,27.62500033750724
678,33.824999999947835,27.625000337508535
679,33.87499999984584,27.62500033750944
680,35.27499999974685,27.625000337510784
681,35.32499999965496,27.625000337512432
682,35.37500000000287,27.625000337511654
683,35.42500000034245,27.625000337510418
684,35.47500000025456,27.625000337511796
685,49.82500000034234,27.625000337510613
686,52.32499999985113,27.6250003375114
687,52.374999999748795,27.625000337510784
688,52.42499999965208,27.62500033750783
689,120.97500000024937,27.62500033751097
690,121.02500000014543,27.625000337510766
691,121.07500000005112,27.625000337510645
692,121.17499999984565,27.62500033750775
693,121.22499999975096,27.625000337507203
694,128.92499999965023,27.625000337508823
695,128.97499999999903,27.625000337507124
696,33.524999999647626,27.57500033893412
697,33.57500000000022,27.575000338932426
698,33.62500000035496,27.575000338933293
699,33.67500000024675,27.57500033893281
700,33.725000000149926,27.575000338933428
701,33.775000000056224,27.575000338935126
702,33.82499999994591,27.575000338934984
703,33.87499999984736,27.575000338934405
704,33.924999999752146,27.57500033893545
705,35.27499999974676,27.575000338931922
706,35.32499999965045,27.575000338933883
707,35.37500000000623,27.5750003389355
708,35.425000000341434,27.57500033893494
709,35.47500000025548,27.575000338933652
710,35.525000000148474,27.575000338932817
711,49.07500000004927,27.575000338935837
712,52.47499999999816,27.57500033893687
713,52.525000000352996,27.575000338933865
714,-79.97500000014693,27.525000340351855
715,33.575000000000934,27.525000340359213
716,33.625000000353985,27.52500034035131
717,33.72500000015002,27.5250003403538
718,33.77500000005722,27.525000340351248
719,33.82499999994647,27.525000340350157
720,33.87499999984868,27.525000340349266
721,33.92499999975106,27.525000340348043
722,33.974999999648055,27.525000340349383
723,35.42500000034361,27.52500034035239
724,35.47500000025486,27.52500034035243
725,35.52500000014723,27.525000340354726
726,49.07500000005492,27.52500034035106
727,52.52500000035051,27.525000340351454
728,33.62500000035466,27.475000341765817
729,33.67500000024471,27.475000341763696
730,33.72500000015166,27.475000341762733
731,33.775000000057425,27.475000341763813
732,33.82499999994388,27.475000341766794
733,33.92499999975088,27.475000341765362
734,33.97499999964896,27.475000341763472
735,34.02499999999623,27.475000341755173
736,35.575000000055255,27.475000341764442
737,52.57500000024891,27.47500034176566
738,52.6250000001548,27.47500034176752
739,33.625000000353836,27.425000343141452
740,33.67500000024601,27.425000343143214
741,33.725000000152136,27.4250003431428
742,33.77500000005321,27.42500034314467
743,33.82499999994604,27.425000343143335
744,33.874999999851624,27.425000343142102
745,34.024999999996496,27.425000343143807
746,35.52500000014572,27.425000343141804
747,35.57500000005441,27.42500034314466
748,49.3249999999923,27.425000343143225
749,52.57500000024666,27.425000343143186
750,52.625000000155076,27.425000343142877
751,121.02500000015094,27.425000343143356
752,121.07500000005025,27.42500034314612
753,128.62500000025105,27.42500034314441
754,128.67500000015775,27.42500034314616
755,-80.27500000000235,27.37500034453213
756,-78.62500000015167,27.37500034452514
757,-78.57500000024315,27.375000344526153
758,33.675000000246435,27.37500034452266
759,33.72500000014983,27.375000344524565
760,33.77500000005334,27.375000344524402
761,33.82499999994828,27.375000344523873
762,33.874999999851234,27.37500034452364
763,33.92499999975112,27.37500034452343
764,35.624999999956515,27.375000344525894
765,49.32499999999649,27.375000344530502
766,49.37500000034907,27.375000344522185
767,49.47500000014866,27.375000344524327
768,49.52500000005127,27.375000344520323
769,49.5749999999503,27.37500034451885
770,49.825000000344694,27.375000344525652
